RunId,iteration,Step,estrategia,avances,rescatistas,rng,Rescatados,Perdidas,Danio,Fuegos,Paredes,Puertas,Rescatando,Pasos,Avances,Estado,gano,motivo
106,35,15.0,mejorada,1,3,1747564835162871655,6,1,24,14,16,6,0,15,1,perdido,0,colapso
310,103,15.0,mejorada,1,3,8939074297609209164,4,2,26,16,17,7,0,15,1,perdido,0,colapso
604,201,15.0,mejorada,1,3,8963516682807242371,7,0,21,16,16,8,2,15,1,ganado,1,victoria
243,81,15.0,mejorada,1,2,3748257213951522985,2,3,25,13,18,8,0,15,1,perdido,0,colapso
128,42,15.0,mejorada,1,4,6458805560192802266,6,3,24,12,17,8,1,15,1,perdido,0,colapso
0,0,15.0,mejorada,1,2,7138484576005690179,7,1,12,4,10,7,2,15,1,ganado,1,victoria
301,100,15.0,mejorada,1,3,8380177735898741051,5,4,16,12,11,7,1,15,1,perdido,0,victimas
42,14,15.0,mejorada,1,2,4089774122208370449,7,2,11,16,11,7,1,15,1,ganado,1,victoria
190,63,15.0,mejorada,1,3,7055869069716825080,3,3,25,15,14,7,0,15,1,perdido,0,colapso
459,153,15.0,mejorada,1,2,5110081473724927983,7,1,23,8,19,8,1,15,1,ganado,1,victoria
619,206,15.0,mejorada,1,3,1215845357368378696,4,3,25,10,17,8,1,15,1,perdido,0,colapso
321,107,15.0,mejorada,1,2,2510985208792310179,6,2,24,16,18,7,0,15,1,perdido,0,colapso
510,170,15.0,mejorada,1,2,2683243453323814181,6,4,21,13,14,8,1,15,1,perdido,0,victimas
729,243,15.0,mejorada,1,2,4895485399944168328,7,1,4,7,4,7,2,15,1,ganado,1,victoria
159,53,15.0,mejorada,1,2,6132166799369894492,4,2,24,12,16,8,0,15,1,perdido,0,colapso
549,183,15.0,mejorada,1,2,2913931182286180210,7,1,3,4,3,8,2,15,1,ganado,1,victoria
813,271,16.0,mejorada,1,2,1610783259504929798,6,3,25,13,20,8,1,16,1,perdido,0,colapso
387,129,16.0,mejorada,1,2,5420064514633398218,5,3,25,19,20,7,1,16,1,perdido,0,colapso
640,213,16.0,mejorada,1,3,7416739668938578572,5,4,21,17,17,7,3,16,1,perdido,0,victimas
24,8,16.0,mejorada,1,2,1181639697159514249,7,2,12,6,8,8,2,16,1,ganado,1,victoria
330,110,16.0,mejorada,1,2,4203794286712746030,2,3,25,7,22,6,2,16,1,perdido,0,colapso
534,178,16.0,mejorada,1,2,8224271163474684205,2,3,26,13,17,8,0,16,1,perdido,0,colapso
277,92,16.0,mejorada,1,3,4115065316196789028,8,1,11,12,10,7,1,16,1,ganado,1,victoria
210,70,16.0,mejorada,1,2,1979194270821277478,5,2,24,8,16,8,1,16,1,perdido,0,colapso
278,92,16.0,mejorada,1,4,4115065316196789028,5,2,26,9,20,8,1,16,1,perdido,0,colapso
492,164,16.0,mejorada,1,2,5117610750765228231,2,4,17,9,14,7,0,16,1,perdido,0,victimas
702,234,16.0,mejorada,1,2,8605620291843545556,7,1,9,5,7,8,2,16,1,ganado,1,victoria
747,249,16.0,mejorada,1,2,3928068926454801528,7,3,21,7,16,8,2,16,1,ganado,1,victoria
530,176,16.0,mejorada,1,4,4013062056549745396,2,2,24,15,17,7,1,16,1,perdido,0,colapso
859,286,16.0,mejorada,1,3,454289072440062170,3,3,24,15,18,8,2,16,1,perdido,0,colapso
348,116,16.0,mejorada,1,2,6996107820890309404,7,1,17,10,12,7,2,16,1,ganado,1,victoria
140,46,16.0,mejorada,1,4,3573857246032727844,5,3,25,20,16,8,0,16,1,perdido,0,colapso
558,186,16.0,mejorada,1,2,3446384247848441377,4,4,25,7,17,8,2,16,1,perdido,0,victimas
421,140,16.0,mejorada,1,3,4488630840155108969,5,3,24,10,20,7,0,16,1,perdido,0,colapso
435,145,16.0,mejorada,1,2,2462415865482533468,4,3,24,9,18,7,2,16,1,perdido,0,colapso
594,198,16.0,mejorada,1,2,1811790002820711025,4,3,25,13,18,8,2,16,1,perdido,0,colapso
144,48,16.0,mejorada,1,2,6294909946641896535,4,3,24,20,16,7,0,16,1,perdido,0,colapso
438,146,16.0,mejorada,1,2,3058184218377271978,6,4,17,11,15,8,0,16,1,perdido,0,victimas
482,160,16.0,mejorada,1,4,993734828153898530,7,2,20,12,17,8,1,16,1,ganado,1,victoria
679,226,16.0,mejorada,1,3,229288337702429089,7,2,26,11,20,7,3,16,1,perdido,0,colapso
456,152,16.0,mejorada,1,2,1293569525664144302,7,3,2,1,2,8,2,16,1,ganado,1,victoria
30,10,16.0,mejorada,1,2,3420008128027789332,7,2,16,10,14,7,2,16,1,ganado,1,victoria
720,240,16.0,mejorada,1,2,7650128693076619938,5,4,19,9,14,8,0,16,1,perdido,0,victimas
444,148,16.0,mejorada,1,2,4048243689632662950,4,3,25,9,21,8,2,16,1,perdido,0,colapso
513,171,16.0,mejorada,1,2,4750563523138493357,3,3,25,8,20,8,2,16,1,perdido,0,colapso
192,64,16.0,mejorada,1,2,5854243203972891490,7,2,11,7,9,8,2,16,1,ganado,1,victoria
39,13,16.0,mejorada,1,2,7588636456839696474,7,3,18,7,15,7,2,16,1,ganado,1,victoria
385,128,16.0,mejorada,1,3,953724041019979856,6,2,24,9,17,8,0,16,1,perdido,0,colapso
84,28,16.0,mejorada,1,2,1423069386716347727,4,4,19,9,15,7,2,16,1,perdido,0,victimas
596,198,16.0,mejorada,1,4,1811790002820711025,6,3,25,19,20,8,0,16,1,perdido,0,colapso
443,147,16.0,mejorada,1,4,4802355277317977330,6,3,27,12,23,7,2,16,1,perdido,0,colapso
377,125,16.0,mejorada,1,4,4556261108682878519,4,1,25,14,16,8,1,16,1,perdido,0,colapso
381,127,16.0,mejorada,1,2,1333000362236215915,7,2,18,11,14,8,1,16,1,ganado,1,victoria
894,298,16.0,mejorada,1,2,7189411352906604064,7,3,12,5,8,8,2,16,1,ganado,1,victoria
123,41,16.0,mejorada,1,2,7680100789218536959,8,2,7,0,6,7,2,16,1,ganado,1,victoria
12,4,16.0,mejorada,1,2,868632717012091125,6,1,25,10,19,7,2,16,1,perdido,0,colapso
561,187,16.0,mejorada,1,2,871301224613422341,6,4,21,10,17,8,2,16,1,perdido,0,victimas
411,137,16.0,mejorada,1,2,4448464033578097061,5,2,26,16,17,8,0,16,1,perdido,0,colapso
609,203,17.0,mejorada,1,2,1327220201204445598,5,4,16,16,13,8,1,17,1,perdido,0,victimas
252,84,17.0,mejorada,1,2,209481900241850334,6,1,24,12,15,7,0,17,1,perdido,0,colapso
309,103,17.0,mejorada,1,2,8939074297609209164,7,1,15,16,14,7,1,17,1,ganado,1,victoria
881,293,17.0,mejorada,1,4,914157378532652776,3,3,26,8,21,7,3,17,1,perdido,0,colapso
501,167,17.0,mejorada,1,2,7454804026184590417,4,4,17,11,14,7,0,17,1,perdido,0,victimas
33,11,17.0,mejorada,1,2,8547898282882222422,7,1,12,6,12,8,2,17,1,ganado,1,victoria
315,105,17.0,mejorada,1,2,6612144924184611097,7,2,9,9,9,8,2,17,1,ganado,1,victoria
780,260,17.0,mejorada,1,2,1348210213023278175,4,4,19,10,14,7,1,17,1,perdido,0,victimas
847,282,17.0,mejorada,1,3,2183586024013075069,7,1,17,14,13,8,1,17,1,ganado,1,victoria
846,282,17.0,mejorada,1,2,2183586024013075069,7,1,10,6,7,8,2,17,1,ganado,1,victoria
636,212,17.0,mejorada,1,2,1842605159165816250,4,2,24,10,15,8,2,17,1,perdido,0,colapso
837,279,17.0,mejorada,1,2,7850303646514649234,7,2,10,10,8,7,2,17,1,ganado,1,victoria
324,108,17.0,mejorada,1,2,889049704932113065,7,2,19,2,15,8,2,17,1,ganado,1,victoria
405,135,17.0,mejorada,1,2,210328586387355560,7,3,14,4,13,8,2,17,1,ganado,1,victoria
771,257,17.0,mejorada,1,2,971018897820300926,3,0,24,7,17,8,0,17,1,perdido,0,colapso
267,89,17.0,mejorada,1,2,4621322367900553788,6,2,24,17,19,7,0,17,1,perdido,0,colapso
486,162,17.0,mejorada,1,2,2123349286112584630,7,3,7,0,7,7,2,17,1,ganado,1,victoria
816,272,17.0,mejorada,1,2,492361424666756014,6,1,24,26,16,7,1,17,1,perdido,0,colapso
60,20,17.0,mejorada,1,2,6992125263385868793,6,3,24,11,18,7,0,17,1,perdido,0,colapso
342,114,17.0,mejorada,1,2,1630441143038709432,7,2,16,12,10,7,1,17,1,ganado,1,victoria
741,247,17.0,mejorada,1,2,3805301075240156879,7,1,21,4,16,8,2,17,1,ganado,1,victoria
684,228,17.0,mejorada,1,2,5847388317141204593,6,2,26,13,18,8,0,17,1,perdido,0,colapso
207,69,17.0,mejorada,1,2,4028006955853994645,6,2,24,13,15,8,0,17,1,perdido,0,colapso
696,232,17.0,mejorada,1,2,8911916399578143358,4,0,25,9,18,7,0,17,1,perdido,0,colapso
297,99,18.0,mejorada,1,2,8871940021521908407,7,2,14,9,11,8,2,18,1,ganado,1,victoria
516,172,18.0,mejorada,1,2,2360861258752227985,7,2,14,6,9,8,1,18,1,ganado,1,victoria
645,215,18.0,mejorada,1,2,6815924397397588665,7,3,14,6,14,8,2,18,1,ganado,1,victoria
570,190,18.0,mejorada,1,2,8640576216391083761,7,3,20,11,18,8,1,18,1,ganado,1,victoria
57,19,18.0,mejorada,1,2,5826075755539127445,7,2,15,0,11,8,2,18,1,ganado,1,victoria
294,98,18.0,mejorada,1,2,1088412337802183605,6,4,21,10,15,8,2,18,1,perdido,0,victimas
81,27,18.0,mejorada,1,2,404018428470862364,5,3,25,17,17,8,0,18,1,perdido,0,colapso
615,205,18.0,mejorada,1,2,2118203005186523722,5,4,10,6,8,8,2,18,1,perdido,0,victimas
621,207,18.0,mejorada,1,2,6250298060732927806,7,3,18,6,15,8,2,18,1,ganado,1,victoria
880,293,18.0,mejorada,1,3,914157378532652776,7,3,16,6,15,8,3,18,1,ganado,1,victoria
567,189,18.0,mejorada,1,2,2420770983341428564,5,4,21,11,16,8,0,18,1,perdido,0,victimas
417,139,18.0,mejorada,1,2,763049567893618475,5,4,17,17,15,8,0,18,1,perdido,0,victimas
825,275,18.0,mejorada,1,2,3630600148398900764,7,3,11,14,6,7,1,18,1,ganado,1,victoria
73,24,19.0,mejorada,1,3,7179320580859366615,6,4,14,11,11,8,1,19,1,perdido,0,victimas
597,199,19.0,mejorada,1,2,2862230687000802517,6,3,24,12,17,8,0,19,1,perdido,0,colapso
639,213,19.0,mejorada,1,2,7416739668938578572,5,3,24,9,20,8,2,19,1,perdido,0,colapso
300,100,19.0,mejorada,1,2,8380177735898741051,7,2,8,3,6,8,2,19,1,ganado,1,victoria
852,284,19.0,mejorada,1,2,5268691266622692472,6,3,24,16,16,7,0,19,1,perdido,0,colapso
528,176,19.0,mejorada,1,2,4013062056549745396,7,3,19,10,14,8,1,19,1,ganado,1,victoria
219,73,19.0,mejorada,1,2,2157710912246567342,7,2,14,10,12,8,2,19,1,ganado,1,victoria
885,295,19.0,mejorada,1,2,8325505766681033056,6,4,22,9,16,8,2,19,1,perdido,0,victimas
576,192,19.0,mejorada,1,2,1132242081106209098,7,3,16,5,13,8,2,19,1,ganado,1,victoria
840,280,19.0,mejorada,1,2,400986671269313044,5,3,26,8,22,8,2,19,1,perdido,0,colapso
153,51,19.0,mejorada,1,2,67904952949206819,6,3,24,16,18,8,0,19,1,perdido,0,colapso
546,182,19.0,mejorada,1,2,4785623692276692567,7,2,16,9,13,8,2,19,1,ganado,1,victoria
600,200,19.0,mejorada,1,2,7170294046349287546,4,4,18,10,14,7,2,19,1,perdido,0,victimas
114,38,20.0,mejorada,1,2,2092869344936845210,7,2,23,6,17,8,2,20,1,ganado,1,victoria
150,50,20.0,mejorada,1,2,1843827724646817314,7,3,22,12,16,8,1,20,1,ganado,1,victoria
699,233,20.0,mejorada,1,2,5497522218277438576,6,3,25,6,17,8,2,20,1,perdido,0,colapso
723,241,20.0,mejorada,1,2,7349340450946339022,7,3,7,10,6,7,2,20,1,ganado,1,victoria
408,136,20.0,mejorada,1,2,8841148243080661991,4,4,19,9,15,8,2,20,1,perdido,0,victimas
801,267,20.0,mejorada,1,2,1416833493700755846,7,3,22,16,19,8,1,20,1,ganado,1,victoria
858,286,20.0,mejorada,1,2,454289072440062170,7,3,13,8,13,8,2,20,1,ganado,1,victoria
651,217,21.0,mejorada,1,2,1141427372043005697,6,3,24,13,19,8,1,21,1,perdido,0,colapso
603,201,22.0,mejorada,1,2,8963516682807242371,7,2,5,5,5,8,2,22,1,ganado,1,victoria
831,277,25.0,mejorada,1,2,4653433186410401850,6,3,24,9,16,8,1,25,1,perdido,0,colapso
