RunId,iteration,Step,estrategia,avances,rescatistas,ruta,rng,Grid,Rescatados,Perdidas,Danio,Fuegos,Pasos,Avances,Estado,gano
477,26,51.0,mejorada,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4304741454788720907,"[[1. 0. 0. 0. 0. 0.]
 [0. 5. 1. 0. 5. 0.]
 [1. 0. 1. 0. 0. 5.]
 [0. 0. 0. 1. 0. 1.]
 [0. 5. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 1.]
 [5. 5. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 1.]]",7,3,21,0,51,2,ganado,1
478,26,85.0,mejorada,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4304741454788720907,"[[0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0.]
 [5. 0. 0. 1. 0. 0.]
 [0. 0. 2. 1. 5. 5.]
 [0. 0. 2. 1. 0. 0.]
 [2. 0. 1. 0. 0. 5.]
 [0. 5. 0. 0. 0. 0.]
 [0. 5. 0. 0. 0. 0.]]",6,4,15,3,85,2,perdido,0
479,26,20.0,mejorada,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4304741454788720907,"[[2. 0. 0. 0. 5. 1.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 5. 0.]
 [0. 0. 1. 0. 2. 0.]
 [0. 0. 0. 0. 0. 2.]
 [0. 2. 0. 2. 2. 2.]
 [0. 5. 0. 0. 2. 5.]
 [5. 0. 1. 3. 2. 2.]]",7,2,14,10,20,2,ganado,1
480,26,11.0,mejorada,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4304741454788720907,"[[0. 0. 0. 1. 0. 1.]
 [0. 5. 0. 0. 0. 0.]
 [0. 5. 5. 0. 5. 0.]
 [1. 0. 1. 0. 2. 2.]
 [0. 3. 1. 1. 2. 0.]
 [1. 0. 0. 1. 2. 2.]
 [1. 5. 0. 2. 0. 3.]
 [5. 0. 0. 2. 2. 0.]]",7,2,3,8,11,4,ganado,1
481,26,10.0,mejorada,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4304741454788720907,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [5. 0. 1. 0. 0. 5.]
 [5. 0. 2. 0. 0. 2.]
 [2. 2. 2. 0. 2. 0.]
 [5. 0. 0. 1. 2. 2.]
 [0. 0. 0. 0. 2. 3.]
 [5. 0. 1. 3. 0. 0.]]",7,0,9,9,10,4,ganado,1
482,26,10.0,mejorada,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4304741454788720907,"[[2. 2. 0. 5. 5. 0.]
 [2. 2. 0. 0. 0. 0.]
 [2. 2. 5. 5. 5. 2.]
 [2. 0. 2. 0. 2. 2.]
 [2. 2. 2. 0. 2. 2.]
 [3. 2. 0. 0. 0. 2.]
 [0. 2. 0. 0. 0. 0.]
 [2. 0. 1. 1. 0. 0.]]",6,2,26,20,10,4,perdido,0
483,26,10.0,mejorada,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4304741454788720907,"[[0. 0. 2. 2. 2. 2.]
 [0. 0. 0. 2. 2. 0.]
 [2. 2. 2. 2. 2. 5.]
 [0. 2. 2. 2. 2. 0.]
 [2. 2. 2. 2. 2. 2.]
 [3. 2. 0. 2. 0. 5.]
 [1. 0. 0. 1. 0. 0.]
 [5. 5. 0. 3. 3. 0.]]",2,2,33,23,10,6,perdido,0
484,26,9.0,mejorada,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4304741454788720907,"[[2. 2. 2. 2. 2. 0.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 5.]
 [0. 2. 0. 0. 2. 2.]
 [0. 2. 0. 2. 2. 3.]
 [1. 2. 0. 2. 2. 2.]
 [1. 5. 0. 3. 2. 2.]
 [5. 0. 1. 3. 2. 2.]]",3,1,29,31,9,6,perdido,0
485,26,5.0,mejorada,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,4304741454788720907,"[[0. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 2.]
 [2. 2. 0. 2. 0. 2.]
 [0. 0. 3. 2. 2. 2.]
 [0. 0. 0. 5. 0. 2.]
 [1. 5. 0. 0. 0. 2.]
 [5. 0. 0. 3. 1. 0.]]",1,3,26,26,5,6,perdido,0
486,27,12.0,aleatoria,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[2. 2. 5. 0. 0. 0.]
 [2. 0. 5. 0. 2. 5.]
 [2. 0. 0. 0. 2. 0.]
 [2. 0. 0. 0. 2. 3.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 0. 2. 0.]
 [0. 5. 5. 0. 0. 3.]
 [0. 0. 0. 3. 1. 0.]]",1,0,24,18,12,2,perdido,0
487,27,11.0,aleatoria,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[2. 2. 2. 0. 0. 0.]
 [5. 2. 5. 2. 0. 0.]
 [5. 0. 5. 0. 0. 0.]
 [0. 0. 0. 0. 2. 2.]
 [0. 2. 0. 2. 2. 2.]
 [1. 2. 2. 0. 1. 0.]
 [0. 5. 0. 0. 3. 3.]
 [5. 0. 0. 3. 0. 0.]]",0,0,26,13,11,2,perdido,0
488,27,9.0,aleatoria,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[0. 2. 0. 0. 5. 0.]
 [2. 2. 0. 1. 0. 0.]
 [5. 2. 2. 2. 2. 5.]
 [2. 0. 5. 2. 2. 2.]
 [3. 0. 0. 2. 2. 2.]
 [2. 2. 0. 2. 0. 1.]
 [0. 0. 2. 0. 0. 3.]
 [5. 0. 0. 3. 1. 1.]]",0,1,24,19,9,2,perdido,0
489,27,8.0,aleatoria,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[0. 0. 2. 0. 2. 2.]
 [0. 0. 2. 2. 2. 2.]
 [5. 0. 5. 2. 2. 2.]
 [0. 2. 2. 0. 5. 0.]
 [2. 2. 2. 0. 0. 0.]
 [0. 2. 2. 2. 0. 0.]
 [0. 5. 4. 1. 1. 3.]
 [0. 1. 0. 3. 1. 0.]]",0,1,25,18,8,4,perdido,0
490,27,6.0,aleatoria,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[2. 2. 0. 1. 0. 5.]
 [2. 2. 2. 0. 2. 2.]
 [5. 0. 2. 2. 2. 0.]
 [2. 2. 2. 0. 0. 1.]
 [2. 2. 3. 5. 0. 0.]
 [2. 2. 2. 0. 0. 0.]
 [2. 2. 2. 0. 0. 3.]
 [5. 0. 0. 3. 0. 1.]]",0,0,25,23,6,4,perdido,0
491,27,7.0,aleatoria,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[2. 2. 3. 0. 5. 2.]
 [5. 2. 0. 2. 5. 2.]
 [2. 2. 2. 2. 2. 2.]
 [0. 2. 0. 2. 1. 3.]
 [0. 2. 0. 2. 0. 1.]
 [2. 5. 5. 2. 2. 2.]
 [0. 5. 0. 0. 2. 2.]
 [0. 2. 0. 3. 2. 2.]]",0,1,29,25,7,4,perdido,0
492,27,7.0,aleatoria,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[2. 2. 2. 0. 1. 5.]
 [2. 2. 2. 0. 1. 1.]
 [5. 2. 0. 5. 5. 0.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [0. 2. 2. 2. 0. 2.]
 [5. 5. 2. 0. 0. 2.]
 [2. 2. 2. 3. 1. 0.]]",0,3,34,29,7,6,perdido,0
493,27,6.0,aleatoria,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[5. 2. 2. 0. 5. 0.]
 [2. 2. 2. 2. 2. 0.]
 [5. 2. 2. 2. 2. 5.]
 [0. 2. 2. 0. 2. 2.]
 [2. 3. 2. 0. 2. 2.]
 [1. 2. 0. 1. 2. 0.]
 [0. 2. 2. 0. 2. 3.]
 [5. 2. 0. 3. 2. 2.]]",0,2,30,30,6,6,perdido,0
494,27,6.0,aleatoria,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 3.]
 [0. 0. 0. 2. 2. 2.]
 [0. 0. 0. 2. 0. 2.]
 [2. 2. 3. 2. 2. 2.]
 [2. 2. 2. 2. 3. 2.]
 [5. 2. 2. 2. 2. 2.]]",0,2,28,36,6,6,perdido,0
495,27,11.0,mejorada,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[3. 1. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1.]
 [5. 5. 5. 5. 0. 0.]
 [1. 0. 0. 0. 2. 2.]
 [0. 0. 0. 1. 2. 2.]
 [0. 2. 0. 0. 0. 0.]
 [0. 5. 0. 0. 1. 3.]
 [5. 0. 0. 3. 0. 1.]]",7,0,2,5,11,2,ganado,1
496,27,17.0,mejorada,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[0. 1. 0. 0. 5. 0.]
 [0. 0. 0. 0. 1. 0.]
 [0. 0. 0. 1. 5. 0.]
 [5. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 3. 0.]
 [0. 3. 1. 0. 2. 2.]
 [0. 5. 3. 2. 2. 2.]
 [5. 0. 1. 2. 2. 2.]]",0,4,7,8,17,2,perdido,0
497,27,12.0,mejorada,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[0. 0. 0. 1. 5. 0.]
 [3. 0. 0. 0. 0. 0.]
 [5. 0. 0. 0. 5. 1.]
 [0. 0. 0. 0. 2. 2.]
 [0. 0. 0. 0. 2. 0.]
 [0. 0. 0. 0. 2. 2.]
 [0. 5. 0. 0. 2. 2.]
 [5. 0. 1. 3. 2. 2.]]",7,2,9,9,12,2,ganado,1
498,27,22.0,mejorada,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[1. 0. 0. 1. 0. 1.]
 [1. 0. 1. 1. 1. 0.]
 [0. 0. 0. 0. 0. 5.]
 [1. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [2. 3. 0. 1. 0. 5.]
 [1. 0. 5. 2. 0. 5.]
 [5. 0. 0. 2. 0. 0.]]",7,2,14,3,22,4,ganado,1
499,27,11.0,mejorada,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[0. 0. 0. 0. 0. 1.]
 [0. 0. 0. 5. 0. 1.]
 [5. 0. 1. 5. 0. 0.]
 [0. 0. 0. 2. 2. 2.]
 [3. 2. 1. 2. 2. 2.]
 [2. 0. 0. 2. 2. 2.]
 [0. 0. 0. 1. 2. 2.]
 [5. 5. 0. 3. 2. 2.]]",4,4,10,15,11,4,perdido,0
500,27,7.0,mejorada,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[0. 0. 5. 2. 2. 3.]
 [1. 0. 0. 2. 2. 2.]
 [0. 1. 5. 2. 2. 5.]
 [0. 5. 0. 2. 2. 2.]
 [0. 0. 0. 2. 2. 2.]
 [0. 2. 0. 2. 2. 3.]
 [0. 0. 5. 0. 2. 2.]
 [5. 0. 0. 3. 2. 2.]]",1,2,24,21,7,4,perdido,0
501,27,11.0,mejorada,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[2. 2. 0. 0. 0. 1.]
 [2. 2. 0. 0. 0. 0.]
 [0. 2. 0. 0. 5. 5.]
 [2. 0. 2. 5. 0. 5.]
 [2. 0. 2. 0. 2. 2.]
 [0. 0. 0. 5. 0. 3.]
 [0. 0. 1. 0. 2. 2.]
 [1. 0. 0. 3. 3. 2.]]",2,4,15,14,11,6,perdido,0
502,27,7.0,mejorada,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[0. 0. 2. 2. 5. 2.]
 [0. 0. 5. 2. 2. 2.]
 [0. 0. 1. 0. 2. 5.]
 [0. 1. 0. 0. 2. 2.]
 [0. 0. 0. 5. 2. 2.]
 [0. 2. 1. 2. 2. 2.]
 [0. 5. 0. 0. 2. 3.]
 [5. 0. 1. 3. 2. 2.]]",1,3,25,21,7,6,perdido,0
503,27,6.0,mejorada,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,404018428470862364,"[[1. 0. 2. 2. 5. 2.]
 [5. 2. 2. 2. 0. 2.]
 [0. 2. 2. 2. 2. 5.]
 [0. 2. 3. 2. 2. 2.]
 [0. 2. 3. 2. 2. 2.]
 [3. 0. 1. 2. 2. 2.]
 [0. 5. 0. 2. 2. 2.]
 [5. 0. 0. 2. 2. 2.]]",1,4,26,29,6,6,perdido,0
504,28,10.0,aleatoria,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[0. 0. 0. 0. 0. 0.]
 [5. 5. 0. 0. 0. 0.]
 [2. 3. 0. 0. 0. 5.]
 [2. 2. 1. 5. 2. 2.]
 [2. 2. 1. 0. 0. 0.]
 [0. 1. 0. 5. 0. 5.]
 [2. 0. 0. 1. 0. 3.]
 [0. 0. 0. 3. 1. 1.]]",0,1,24,8,10,2,perdido,0
505,28,10.0,aleatoria,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[3. 2. 0. 0. 1. 3.]
 [0. 2. 2. 0. 0. 0.]
 [5. 2. 5. 0. 0. 5.]
 [0. 2. 0. 0. 0. 2.]
 [2. 2. 2. 2. 1. 0.]
 [0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 3.]
 [0. 0. 0. 5. 1. 1.]]",0,1,25,10,10,2,perdido,0
506,28,10.0,aleatoria,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[0. 0. 0. 0. 5. 0.]
 [4. 0. 2. 2. 2. 0.]
 [5. 2. 2. 2. 2. 5.]
 [0. 0. 0. 2. 2. 2.]
 [0. 0. 2. 2. 2. 2.]
 [5. 2. 0. 2. 0. 0.]
 [0. 0. 0. 5. 0. 3.]
 [0. 0. 0. 3. 0. 1.]]",0,0,24,17,10,2,perdido,0
507,28,6.0,aleatoria,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[2. 2. 0. 4. 0. 2.]
 [5. 2. 2. 2. 0. 2.]
 [5. 2. 2. 2. 2. 2.]
 [0. 2. 0. 2. 2. 2.]
 [3. 0. 5. 2. 2. 2.]
 [3. 2. 0. 2. 0. 2.]
 [2. 2. 5. 5. 0. 2.]
 [0. 0. 0. 0. 1. 0.]]",0,1,28,26,6,4,perdido,0
508,28,5.0,aleatoria,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[3. 2. 5. 5. 2. 2.]
 [0. 2. 2. 0. 2. 0.]
 [2. 2. 2. 2. 2. 2.]
 [0. 5. 0. 0. 2. 2.]
 [0. 1. 5. 0. 2. 2.]
 [1. 3. 2. 0. 3. 2.]
 [5. 0. 2. 0. 0. 2.]
 [5. 0. 0. 0. 0. 0.]]",0,4,23,20,5,4,perdido,0
509,28,6.0,aleatoria,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[0. 2. 2. 2. 3. 5.]
 [5. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 2.]
 [0. 2. 0. 2. 2. 5.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 0. 2. 0. 2.]
 [2. 2. 0. 2. 0. 3.]
 [5. 2. 2. 3. 0. 0.]]",0,0,30,31,6,4,perdido,0
510,28,5.0,aleatoria,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[5. 2. 2. 2. 5. 2.]
 [2. 2. 2. 2. 2. 2.]
 [0. 2. 2. 2. 2. 5.]
 [4. 0. 0. 2. 2. 2.]
 [0. 1. 5. 2. 2. 2.]
 [1. 5. 1. 2. 2. 2.]
 [1. 1. 3. 1. 2. 2.]
 [1. 1. 0. 3. 0. 2.]]",0,2,30,28,5,6,perdido,0
511,28,4.0,aleatoria,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[2. 2. 2. 0. 5. 2.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 5. 2. 2. 2.]
 [5. 0. 0. 0. 2. 2.]
 [1. 2. 1. 5. 2. 2.]
 [0. 5. 5. 0. 0. 3.]
 [0. 1. 0. 3. 0. 3.]]",0,1,30,27,4,6,perdido,0
512,28,5.0,aleatoria,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[5. 0. 2. 2. 5. 3.]
 [3. 5. 2. 2. 2. 2.]
 [0. 0. 2. 2. 5. 2.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [1. 2. 2. 2. 0. 0.]
 [0. 5. 0. 2. 0. 3.]
 [1. 5. 0. 2. 0. 0.]]",0,3,24,27,5,6,perdido,0
513,28,27.0,mejorada,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[0. 0. 0. 1. 1. 1.]
 [0. 0. 0. 0. 0. 1.]
 [5. 5. 0. 5. 0. 5.]
 [5. 0. 1. 1. 0. 0.]
 [0. 0. 0. 1. 0. 0.]
 [3. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0.]
 [5. 0. 0. 0. 1. 0.]]",8,1,16,0,27,2,ganado,1
514,28,12.0,mejorada,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[0. 0. 1. 0. 5. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 5.]
 [0. 0. 0. 0. 0. 5.]
 [0. 1. 1. 1. 5. 0.]
 [0. 2. 1. 0. 0. 0.]
 [5. 0. 1. 0. 0. 3.]
 [0. 5. 3. 3. 1. 1.]]",7,0,10,1,12,2,ganado,1
515,28,20.0,mejorada,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[0. 2. 2. 0. 5. 0.]
 [0. 2. 2. 2. 0. 2.]
 [0. 3. 2. 2. 2. 5.]
 [3. 0. 1. 2. 2. 2.]
 [2. 0. 0. 2. 2. 2.]
 [0. 0. 5. 0. 3. 2.]
 [0. 5. 0. 2. 2. 2.]
 [0. 0. 0. 2. 2. 0.]]",2,3,24,23,20,2,perdido,0
516,28,28.0,mejorada,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 3. 0. 5.]
 [0. 0. 0. 0. 5. 0.]
 [0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 1. 5. 0.]
 [1. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 5. 0.]
 [5. 5. 0. 1. 0. 3.]]",7,2,22,0,28,4,ganado,1
517,28,20.0,mejorada,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[1. 1. 0. 3. 3. 2.]
 [1. 0. 0. 0. 5. 2.]
 [0. 0. 0. 0. 0. 5.]
 [5. 0. 0. 0. 0. 0.]
 [1. 5. 2. 1. 0. 0.]
 [2. 2. 0. 0. 2. 2.]
 [0. 0. 5. 1. 2. 2.]
 [5. 0. 0. 3. 2. 2.]]",2,4,13,11,20,4,perdido,0
518,28,9.0,mejorada,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[2. 0. 2. 2. 5. 2.]
 [2. 2. 0. 2. 2. 2.]
 [2. 2. 2. 2. 2. 5.]
 [2. 2. 2. 2. 2. 3.]
 [2. 2. 5. 2. 2. 2.]
 [0. 2. 0. 2. 2. 2.]
 [0. 5. 0. 1. 2. 2.]
 [5. 0. 0. 3. 2. 2.]]",4,4,25,33,9,4,perdido,0
519,28,9.0,mejorada,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[3. 0. 1. 0. 1. 0.]
 [0. 1. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 5. 0. 0.]
 [1. 0. 5. 3. 0. 5.]
 [0. 2. 2. 1. 2. 2.]
 [0. 5. 0. 3. 2. 2.]
 [5. 0. 0. 2. 2. 2.]]",2,2,24,9,9,6,perdido,0
520,28,5.0,mejorada,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[0. 2. 2. 2. 5. 2.]
 [0. 0. 2. 2. 2. 2.]
 [5. 0. 2. 2. 2. 5.]
 [0. 0. 3. 2. 2. 0.]
 [1. 0. 1. 2. 0. 0.]
 [0. 2. 0. 2. 0. 0.]
 [0. 5. 0. 0. 0. 3.]
 [5. 0. 0. 2. 3. 0.]]",1,4,15,19,5,6,perdido,0
521,28,4.0,mejorada,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,1423069386716347727,"[[0. 0. 0. 2. 2. 2.]
 [0. 0. 2. 2. 2. 2.]
 [5. 5. 2. 2. 2. 5.]
 [0. 5. 1. 0. 2. 2.]
 [1. 0. 0. 2. 2. 2.]
 [3. 0. 0. 0. 0. 0.]
 [0. 5. 1. 0. 0. 3.]
 [5. 0. 0. 3. 1. 0.]]",0,0,24,16,4,6,perdido,0
522,29,6.0,aleatoria,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[0. 1. 0. 2. 2. 2.]
 [0. 0. 0. 2. 5. 2.]
 [1. 0. 2. 2. 2. 5.]
 [5. 0. 0. 0. 2. 2.]
 [2. 0. 5. 0. 0. 2.]
 [3. 2. 0. 0. 0. 0.]
 [3. 5. 0. 0. 0. 3.]
 [0. 0. 0. 5. 0. 0.]]",0,0,24,14,6,2,perdido,0
523,29,13.0,aleatoria,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[5. 1. 0. 0. 0. 0.]
 [2. 0. 0. 0. 2. 0.]
 [2. 0. 2. 2. 2. 2.]
 [0. 0. 0. 2. 2. 2.]
 [5. 0. 5. 2. 2. 0.]
 [1. 0. 5. 2. 3. 2.]
 [0. 0. 5. 0. 3. 2.]
 [1. 1. 0. 0. 0. 2.]]",0,1,26,16,13,2,perdido,0
524,29,10.0,aleatoria,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[2. 2. 1. 0. 0. 0.]
 [2. 2. 0. 0. 5. 0.]
 [0. 2. 0. 0. 5. 5.]
 [0. 0. 0. 0. 2. 2.]
 [1. 0. 0. 2. 2. 2.]
 [3. 5. 0. 0. 0. 0.]
 [5. 0. 0. 0. 0. 3.]
 [0. 5. 0. 3. 1. 0.]]",1,1,26,10,10,2,perdido,0
525,29,7.0,aleatoria,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[2. 0. 0. 2. 0. 0.]
 [2. 0. 5. 0. 5. 0.]
 [5. 2. 0. 0. 0. 0.]
 [2. 2. 2. 0. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [0. 2. 0. 0. 2. 0.]
 [2. 2. 3. 5. 2. 2.]
 [5. 0. 3. 0. 2. 0.]]",0,2,26,23,7,4,perdido,0
526,29,9.0,aleatoria,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[2. 2. 2. 0. 2. 2.]
 [5. 2. 0. 5. 2. 2.]
 [1. 0. 2. 2. 2. 2.]
 [5. 2. 0. 0. 2. 2.]
 [0. 2. 0. 3. 0. 2.]
 [5. 1. 0. 2. 3. 2.]
 [0. 0. 5. 0. 0. 2.]
 [0. 0. 0. 3. 2. 2.]]",1,4,16,22,9,4,perdido,0
527,29,5.0,aleatoria,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[1. 5. 0. 1. 0. 0.]
 [0. 0. 5. 0. 0. 0.]
 [5. 0. 0. 0. 0. 3.]
 [0. 3. 2. 0. 2. 2.]
 [2. 2. 2. 2. 0. 0.]
 [0. 2. 0. 0. 0. 0.]
 [2. 2. 0. 5. 0. 3.]
 [5. 2. 2. 2. 1. 0.]]",0,0,24,14,5,4,perdido,0
528,29,6.0,aleatoria,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[2. 2. 3. 2. 2. 2.]
 [0. 2. 2. 0. 0. 5.]
 [5. 2. 2. 2. 2. 2.]
 [0. 0. 5. 2. 2. 2.]
 [1. 1. 0. 2. 2. 2.]
 [0. 2. 0. 2. 2. 2.]
 [2. 2. 2. 2. 3. 3.]
 [5. 2. 2. 2. 0. 0.]]",0,3,27,31,6,6,perdido,0
529,29,6.0,aleatoria,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[2. 2. 2. 0. 0. 2.]
 [2. 2. 2. 0. 0. 5.]
 [5. 2. 2. 2. 5. 5.]
 [0. 2. 0. 0. 2. 2.]
 [2. 3. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 0. 2. 2.]
 [5. 2. 2. 2. 2. 3.]]",0,5,31,35,6,6,perdido,0
